,label,area,intensity_mean,axis_major_length,axis_minor_length,eccentricity,centroid-0,centroid-1,base_name
0,1,181.0,434.37016574585635,19.279862072190813,11.973378557934081,0.7837865554260215,124.37569060773481,568.060773480663,PMW948_HS_005
1,2,185.0,424.9189189189189,19.137200139813327,12.335622027637227,0.7645295747221914,76.4972972972973,294.61621621621623,PMW948_HS_005
2,3,327.0,430.96941896024464,23.34020192238188,17.884483497196197,0.6425398094463113,120.25382262996942,336.6238532110092,PMW948_HS_005
3,4,568.0,430.7957746478873,30.83918726378071,23.48578296827959,0.6480985452320163,139.8855633802817,420.9595070422535,PMW948_HS_005
4,5,315.0,427.83809523809526,27.572650580005494,14.567163525204402,0.8490457670246383,48.073015873015876,729.1396825396826,PMW948_HS_005
5,6,191.0,437.28795811518324,18.260071011394736,13.32095745763316,0.6839670465387612,142.2460732984293,723.5549738219895,PMW948_HS_005
6,7,284.0,430.08098591549293,22.524817543469343,16.077450349774498,0.700384184965863,126.96830985915493,310.2957746478873,PMW948_HS_005
7,8,278.0,440.65107913669067,21.07086512644758,16.886031108008325,0.5981389689894339,125.80935251798562,703.3309352517986,PMW948_HS_005
8,9,303.0,428.97359735973595,22.51491781641536,17.181590985045236,0.646256448939968,115.46204620462046,422.003300330033,PMW948_HS_005
9,10,397.0,430.40302267002517,25.512269156956535,19.928855915963084,0.6243460029465011,117.90176322418137,362.57178841309826,PMW948_HS_005
10,11,218.0,432.35779816513764,18.168267337347316,15.685897617593076,0.5045750522051247,142.3577981651376,813.440366972477,PMW948_HS_005
11,12,275.0,433.7090909090909,21.380097105556064,16.389041182982268,0.6421774966051408,116.75272727272727,475.98545454545456,PMW948_HS_005
12,13,174.0,442.5689655172414,18.529819319619914,12.19173479791493,0.753059721632704,125.2183908045977,728.9597701149426,PMW948_HS_005
13,14,264.0,426.7310606060606,21.368260091605325,15.815557214512962,0.6724500692619519,134.84469696969697,226.74242424242425,PMW948_HS_005
14,15,242.0,436.1115702479339,21.588331872705048,14.339862384352037,0.7475181929745789,103.46694214876032,723.7685950413223,PMW948_HS_005
15,16,107.0,428.50467289719626,13.125085969229277,10.404320870602806,0.6096054720966981,77.4392523364486,798.8504672897196,PMW948_HS_005
16,17,234.0,439.05128205128204,18.065221849880903,16.506608562402768,0.4063376596243467,124.28632478632478,748.982905982906,PMW948_HS_005
17,18,183.0,421.0601092896175,21.790723701444982,10.70001348054821,0.8711397031190187,145.89071038251367,156.08743169398906,PMW948_HS_005
18,19,286.0,429.66083916083915,22.85229169623626,15.991242981935116,0.7143727237951856,82.55944055944056,782.048951048951,PMW948_HS_005
19,20,335.0,437.31044776119404,24.060622518595267,17.947838130565877,0.6660104798154906,147.50149253731342,702.2955223880597,PMW948_HS_005
20,21,182.0,427.467032967033,20.061613680187588,11.62192548670279,0.8151061722305424,145.30769230769232,312.4010989010989,PMW948_HS_005
21,22,157.0,436.79617834394907,14.979274232193887,13.381221974082,0.449429555781428,99.24203821656052,697.4076433121019,PMW948_HS_005
22,23,302.0,429.3907284768212,22.66613978086261,17.101581223101068,0.6563011230811646,114.42384105960265,452.18543046357615,PMW948_HS_005
23,25,326.0,438.1963190184049,21.542292732652804,19.28007809222062,0.44609164879830626,135.32822085889572,604.0705521472393,PMW948_HS_005
24,26,224.0,424.5892857142857,18.327311929004527,15.5989663023505,0.5249513187785685,159.375,273.29464285714283,PMW948_HS_005
25,27,247.0,423.4817813765182,22.20317239827056,14.183583137983016,0.7693654831893427,159.24291497975707,230.28744939271255,PMW948_HS_005
26,28,155.0,430.27096774193546,17.283734420387837,11.431996648806397,0.7500060772185647,126.34838709677419,531.2,PMW948_HS_005
27,30,200.0,433.61,16.902398390944356,15.111258340515578,0.4480062580620885,128.105,801.08,PMW948_HS_005
28,31,271.0,428.0590405904059,21.75608519623819,15.971819052735398,0.6790077378361863,106.91881918819188,537.9040590405904,PMW948_HS_005
