,label,area,intensity_mean,axis_major_length,axis_minor_length,eccentricity,centroid-0,centroid-1,base_name
82,92,199.0,433.70854271356785,18.903387584260884,13.4101532920826,0.7048013014348085,159.16582914572865,373.83417085427135,PMW941_NHS_002
83,93,180.0,447.4111111111111,15.718999140688256,14.592522331329512,0.37174069413411254,90.93888888888888,522.9944444444444,PMW941_NHS_002
84,94,112.0,430.8392857142857,17.201613087166063,8.737157751052921,0.861400322610243,83.60714285714286,859.9732142857143,PMW941_NHS_002
85,95,759.0,434.85638998682475,36.967045666570016,26.46821910207674,0.6981054285804426,110.29117259552042,300.9025032938076,PMW941_NHS_002
86,96,397.0,447.2115869017632,23.721931406160802,21.65974248542284,0.40780677278660205,54.00251889168766,669.4534005037783,PMW941_NHS_002
87,97,186.0,449.88709677419354,16.695408814539604,14.188767905172597,0.5270077697241439,99.39784946236558,713.241935483871,PMW941_NHS_002
88,98,124.0,443.25,15.436749036082752,10.511091946645603,0.7323637795964829,62.00806451612903,736.0887096774194,PMW941_NHS_002
89,99,229.0,433.06113537117903,17.90386793764534,16.374596063569058,0.4043953577139469,61.209606986899566,370.89519650655023,PMW941_NHS_002
90,100,179.0,428.8826815642458,21.016910262145764,10.898502555084491,0.8550420052021851,138.3296089385475,455.9217877094972,PMW941_NHS_002
91,101,114.0,429.2368421052632,12.91132869450502,11.362244833445677,0.47493413618271335,43.23684210526316,387.99122807017545,PMW941_NHS_002
92,102,152.0,424.5986842105263,14.907322418528272,13.112669385782887,0.47569063993261096,152.5065789473684,184.125,PMW941_NHS_002
93,103,257.0,437.9260700389105,20.591262363786598,15.996117154285281,0.6296979804017592,128.94941634241246,491.10505836575874,PMW941_NHS_002
94,104,216.0,431.412037037037,17.04984546807044,16.167482011443948,0.3175306508857653,152.66203703703704,683.574074074074,PMW941_NHS_002
95,107,451.0,431.3259423503326,30.030780769320835,19.2398276331858,0.7678161491342551,33.32150776053215,567.350332594235,PMW941_NHS_002
96,108,139.0,424.1438848920863,14.92560969683547,12.107097034081626,0.5848206254839983,178.4820143884892,126.31654676258992,PMW941_NHS_002
97,109,199.0,434.42713567839195,17.902204199092758,14.191380470466926,0.6095899100894879,42.095477386934675,805.4974874371859,PMW941_NHS_002
98,110,209.0,453.4354066985646,20.82465464063618,12.796116403906149,0.7889405288609365,104.73684210526316,508.42583732057415,PMW941_NHS_002
99,111,232.0,435.6939655172414,18.348671988994276,16.22779703975507,0.4667058176632956,24.892241379310345,846.9051724137931,PMW941_NHS_002
