,label,area,intensity_mean,axis_major_length,axis_minor_length,eccentricity,centroid-0,centroid-1,base_name
166,178,195.0,428.33846153846156,18.310707301213164,13.675535563497943,0.6649812648504076,73.94871794871794,389.8410256410256,PMW941_HS_002
167,179,324.0,436.5216049382716,23.42834662977227,17.7657177856685,0.6519056264640625,138.31172839506172,718.6141975308642,PMW941_HS_002
168,180,157.0,431.69426751592357,16.66281446709828,12.07174968536677,0.6893037780004121,133.01273885350318,291.4267515923567,PMW941_HS_002
169,181,215.0,433.846511627907,20.97498399872245,13.131629964654854,0.7797736832103853,76.1767441860465,573.6372093023256,PMW941_HS_002
170,182,113.0,431.1592920353982,13.892471300432852,10.782775711865122,0.6305364320640339,69.98230088495575,316.50442477876106,PMW941_HS_002
171,183,134.0,442.1119402985075,17.404303218335514,10.645820343667715,0.7911072365763974,53.26865671641791,692.8432835820895,PMW941_HS_002
172,184,107.0,436.2616822429907,15.28592992353754,9.630788409533649,0.7765604990377354,85.42990654205607,448.1121495327103,PMW941_HS_002
173,185,418.0,433.0933014354067,25.930699890916273,20.817054796656407,0.5962541720352554,87.79904306220095,325.433014354067,PMW941_HS_002
174,187,276.0,445.1521739130435,23.660001189850124,14.982765989414641,0.7739448803501294,158.231884057971,637.8260869565217,PMW941_HS_002
175,189,193.0,430.16062176165804,22.8679343646002,11.017944014777802,0.8762770452954551,155.84455958549222,189.07253886010363,PMW941_HS_002
176,190,243.0,429.94650205761315,19.911890232799543,15.779504344264943,0.6099155474974477,165.65843621399176,461.8641975308642,PMW941_HS_002
177,191,178.0,437.561797752809,17.619640531033223,13.472073296611521,0.6444986388311286,69.98314606741573,609.9887640449438,PMW941_HS_002
178,192,407.0,442.58230958230956,28.798546580874895,18.01079950816335,0.780299079780076,103.19164619164619,675.6437346437347,PMW941_HS_002
179,193,357.0,430.87394957983196,27.008454790993344,16.85836927739399,0.7812737073580477,113.08963585434174,357.4453781512605,PMW941_HS_002
180,194,220.0,428.6909090909091,18.634795240165257,15.061469962506795,0.5888470918057686,130.73181818181817,314.75454545454545,PMW941_HS_002
181,195,228.0,431.5833333333333,18.642619926541524,16.641253891375655,0.45075904196362765,91.12280701754386,393.890350877193,PMW941_HS_002
182,196,156.0,427.31410256410254,15.218253298781441,13.085533864325292,0.5105335999332526,92.40384615384616,526.0,PMW941_HS_002
183,197,100.0,432.15,12.267403587436766,10.409169478058447,0.529159103730621,54.25,704.3,PMW941_HS_002
184,198,19.0,431.8421052631579,12.039737669593217,1.923137140082961,0.9871603391896487,137.31578947368422,858.6315789473684,PMW941_HS_002
185,200,117.0,434.05982905982904,14.354890323106604,10.753554211517763,0.6624328390623583,148.0940170940171,504.8034188034188,PMW941_HS_002
186,201,427.0,427.3395784543325,31.21953549592726,17.513130298419014,0.8278381389539641,23.475409836065573,656.231850117096,PMW941_HS_002
187,202,131.0,431.19847328244276,17.539491755554373,10.772679779553064,0.7891537788712966,160.9083969465649,148.78625954198472,PMW941_HS_002
188,203,197.0,426.92893401015226,18.898338150025506,13.430166439976169,0.703542381096461,74.73096446700508,337.1522842639594,PMW941_HS_002
189,204,306.0,435.01633986928107,28.830528978996053,14.310438063866851,0.8681144694474875,188.64705882352942,823.7222222222222,PMW941_HS_002
