,label,area,intensity_mean,axis_major_length,axis_minor_length,eccentricity,centroid-0,centroid-1,base_name
0,1,829941.0,114.82852636512716,2324.6969641441083,672.2077790931829,0.95728098863699,255.26823472993863,919.8394909999627,PMW948_HS_002
